id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1185389928970149889,1185279433940361218,1571453957000,2019-10-18,23:59:17,-03,1044687586231549953,emgconcepcion,@EMG-Concepción,,🖕🖕🖕🖕🖕🖕🖕🖕🖕FASCISTA CONCHA DE TÚ MADRE PUDRETE EN EL INFIERNO HIJO DE PUTA #CHILEDESPERTO #SIEMBRENREPRESIONCOSECHARANREBELDIA #RENUNCIAPIÑERA #RENUNCIACHADWICK #RENUNCIACUBILLOS #VALLANSEALACTM 💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💣💣💣💣💥💥💥💥💥💥💥💥💥💥💥💥💥,"['alertadesismo', 'joseantoniokast']",[],[],0,0,0,"['#chiledesperto', '#siembrenrepresioncosecharanrebeldia', '#renunciapiñera', '#renunciachadwick', '#renunciacubillos', '#vallansealactm']",[],https://twitter.com/emgconcepcion/status/1185389928970149889,False,,0,,,,,,,"[{'user_id': '1044687586231549953', 'username': 'emgconcepcion'}, {'user_id': '2775303329', 'username': 'ALERTADESISMO'}, {'user_id': '123955962', 'username': 'joseantoniokast'}]",
1185389575054733313,1185389575054733313,1571453872000,2019-10-18,23:57:52,-03,1029014144,klaudio_kv,klaudio,,Esto no para !!!💪🏻💪🏻💪🏻💪🏻💪🏻 se viene!! Se viene !!! #chiledesperto #evasionmasiva #difundir #compartir #nomasabusos  https://www.instagram.com/p/B3yKoA6FXM-mD3HjPN7t2UJdx_Pdwpvy6Ttfgs0/?igshid=ix74t556w8bt …,[],['https://www.instagram.com/p/B3yKoA6FXM-mD3HjPN7t2UJdx_Pdwpvy6Ttfgs0/?igshid=ix74t556w8bt'],[],0,0,0,"['#chiledesperto', '#evasionmasiva', '#difundir', '#compartir', '#nomasabusos']",[],https://twitter.com/KlAuDiO_Kv/status/1185389575054733313,False,,0,,,,,,,"[{'user_id': '1029014144', 'username': 'KlAuDiO_Kv'}]",
1185389241913794560,1185389241913794560,1571453793000,2019-10-18,23:56:33,-03,259068316,caperumordelona,Natalia López,,wn la gente de santiago en cacerolazo y  nosotros los de regiones????...  debemos hacer algo tambien. nos quejamos que todo pasa en stgo y cuando hay que unirse nos quedamos callaos. #ChileEnMarcha #ChileDesperto #Iquique,[],[],[],1,0,2,"['#chileenmarcha', '#chiledesperto', '#iquique']",[],https://twitter.com/Caperumordelona/status/1185389241913794560,False,,0,,,,,,,"[{'user_id': '259068316', 'username': 'Caperumordelona'}]",
1185387960620982272,1185387960620982272,1571453487000,2019-10-18,23:51:27,-03,605579227,claudia_lapelu,Claudia 😘,,"🇨🇱 El Chileno está agotado 😔
No es para aplaudir lo que destruyeron ...nos dejaran semanas con problemas de conexión y transporte, pero entiendan que estamos exhaustos de sus mentiras y su poder sin compasión. #EstadoDeChile #ChileEstaCansado #ChileDespertó #ChileLlora",[],[],[],0,1,1,"['#estadodechile', '#chileestacansado', '#chiledespertó', '#chilellora']",[],https://twitter.com/Claudia_lapelu/status/1185387960620982272,False,,0,,,,,,,"[{'user_id': '605579227', 'username': 'Claudia_lapelu'}]",
1185387922595467270,1185387922595467270,1571453478000,2019-10-18,23:51:18,-03,14859557,fantuiter,#ViñaDelMar,,"#ChileDespertó Lo probable es que el ex prófugo de la justicia @sebastianpinera decrete estado de excepción y salgan los militares a la calle. Militares estan acuartelados en grado 1 en la región metropolitana

@clarincom @InfobaeAmerica @elperiodico @RPPNoticias @nytimeses @20m","['sebastianpinera', 'clarincom', 'infobaeamerica', 'elperiodico', 'rppnoticias', 'nytimeses', '20m']",[],[],0,0,0,['#chiledespertó'],[],https://twitter.com/fantuiter/status/1185387922595467270,False,,0,,,,,,,"[{'user_id': '14859557', 'username': 'fantuiter'}, {'user_id': '13623532', 'username': 'sebastianpinera'}, {'user_id': '8105922', 'username': 'clarincom'}, {'user_id': '7827962', 'username': 'InfobaeAmerica'}, {'user_id': '198829810', 'username': 'elperiodico'}, {'user_id': '9075022', 'username': 'RPPNoticias'}, {'user_id': '2975678883', 'username': 'nytimeses'}, {'user_id': '31090827', 'username': '20m'}]",
1185387811169538048,1185387811169538048,1571453452000,2019-10-18,23:50:52,-03,112766021,laconstantini,Carol Constantini,,"#ChileDesperto sin duda ha Sido una jornada caótica desde muchas aristas, sin duda esto es un llamado a votar y no seguir aguantando los abusos, es lamentable los masivos destrozos, pero tantos años de represión contenida, es como el dolor no sanado y todo explota  pic.twitter.com/RtTs870Hgm",[],[],[],0,1,4,['#chiledesperto'],[],https://twitter.com/LaConstantini/status/1185387811169538048,False,,1,,,,,,,"[{'user_id': '112766021', 'username': 'LaConstantini'}]",
1185387564842266624,1185387564842266624,1571453393000,2019-10-18,23:49:53,-03,977585528676802560,german26062100,German,,Estimados favor difundir para los que aún camina....#fuerzachile #ChileDespertó  pic.twitter.com/Po8F5rFLMN,[],[],['https://pbs.twimg.com/media/EHNXqh1W4AAMcyZ.jpg'],0,11,28,"['#fuerzachile', '#chiledespertó']",[],https://twitter.com/German26062100/status/1185387564842266624,False,,0,,,,,,,"[{'user_id': '977585528676802560', 'username': 'German26062100'}]",
1185387253121634304,1185387253121634304,1571453319000,2019-10-18,23:48:39,-03,740220296276377600,antonioscf2016,Sebastian Antonio,,"#PARALIZACIONACIONALYA
#EvasionMasiva
#ChileDesperto
@danieljadue
@PamJiles

Por que ellos lo estan destrozando(seguramente)... no son niños ni estudiantes https://twitter.com/carlosurquieta/status/1185385851586596864 …","['danieljadue', 'pamjiles']",['https://twitter.com/carlosurquieta/status/1185385851586596864'],[],0,0,0,"['#paralizacionacionalya', '#evasionmasiva', '#chiledesperto']",[],https://twitter.com/antonioscf2016/status/1185387253121634304,False,https://twitter.com/carlosurquieta/status/1185385851586596864,0,,,,,,,"[{'user_id': '740220296276377600', 'username': 'antonioscf2016'}, {'user_id': '146542753', 'username': 'danieljadue'}, {'user_id': '1381789998', 'username': 'PamJiles'}]",
1185387189003325440,1185387189003325440,1571453303000,2019-10-18,23:48:23,-03,963772113038561280,pepe98674821,C-3PO,,"#piñera
#EvasionMasivaTodoElDia
#ChileDesperto  https://twitter.com/danieljadue/status/1185354982280839168 …",[],['https://twitter.com/danieljadue/status/1185354982280839168'],[],0,0,1,"['#piñera', '#evasionmasivatodoeldia', '#chiledesperto']",[],https://twitter.com/Pepe98674821/status/1185387189003325440,False,https://twitter.com/danieljadue/status/1185354982280839168,0,,,,,,,"[{'user_id': '963772113038561280', 'username': 'Pepe98674821'}]",
1185385115456811009,1185385115456811009,1571452809000,2019-10-18,23:40:09,-03,94364755,ignacioap,Ignacio Arévalo,,"Estos claro que el pueblo esta agotado... Pero se estan equivocando en el actuar... sé y creo que esta la cagada... pero no es la forma de protestar!!!
#ChileDespierta #ChileDespertó #Chile #DelincuenciaOrganizada",[],[],[],1,0,1,"['#chiledespierta', '#chiledespertó', '#chile', '#delincuenciaorganizada']",[],https://twitter.com/ignacioap/status/1185385115456811009,False,,0,,,,,,,"[{'user_id': '94364755', 'username': 'ignacioap'}]",
